genero,edad,programa,jornada,ocupacion,eps,municipio_direccion,riesgo_%,prioridad,perfil
Masculino,19,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,DIURNA,Desempleado,EPS Sura,Envigado,41.9,Media,Perfil 1
Femenino,32,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,NOCHE,Desempleado,Policía Nacional,Envigado,41.9,Media,Perfil 1
Femenino,38,14T-TÉCNICO LABORAL EN CONTABILIDAD,NOCHE,Desempleado,Sanitas EPS,Envigado,41.9,Media,Perfil 1
Femenino,46,EXTENSIÓN MANIPULACIÓN DE ALIMENTOS,DIURNA,Sin registro,Sin registro,Envigado,41.8,Media,Perfil 2
Femenino,46,EXTENSIÓN - BIOSEGURIDAD,DIURNA,Sin registro,Sin registro,Envigado,41.8,Media,Perfil 2
Femenino,46,EXTENSIÓN - BIOSEGURIDAD,DIURNA,Sin registro,Sin registro,Envigado,41.8,Media,Perfil 2
Femenino,46,EXTENSIÓN MANIPULACIÓN DE ALIMENTOS,DIURNA,Sin registro,Sin registro,Envigado,41.8,Media,Perfil 1
Femenino,46,EXTENSIÓN MANIPULACIÓN DE ALIMENTOS,DIURNA,Sin registro,Sin registro,Envigado,41.8,Media,Perfil 1
Femenino,46,EXTENSIÓN - BIOSEGURIDAD,DIURNA,Sin registro,Sin registro,Envigado,41.8,Media,Perfil 1
Femenino,46,EXTENSIÓN - BIOSEGURIDAD,DIURNA,Sin registro,Sin registro,Envigado,41.8,Media,Perfil 1
Femenino,46,EXTENSIÓN EXCEL AVANZADO,DIURNA,Sin registro,Sin registro,Envigado,41.8,Media,Perfil 1
Femenino,18,14T-TÉCNICO LABORAL EN CONTABILIDAD,DIURNA,Estudiante básica,Savia Salud,Envigado,41.8,Media,Perfil 2
Femenino,26,07T-TÉCNICO LABORAL EN ATENCION Y CUIDADO DE PERSONAS MAYORES,NOCHE,Desempleado,EPS Sura,Envigado,41.8,Media,Perfil 1
Femenino,40,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,NOCHE,Desempleado,EPS Sura,Envigado,41.8,Media,Perfil 1
Femenino,44,EXTENSIÓN - BIOSEGURIDAD,DIURNA,Sin registro,Sin registro,Envigado,41.8,Media,Perfil 2
Femenino,44,EXTENSIÓN MANIPULACIÓN DE ALIMENTOS,DIURNA,Sin registro,Sin registro,Envigado,41.8,Media,Perfil 1
Femenino,44,EXTENSIÓN HERRAMIENTAS TICS MEDIO,DIURNA,Sin registro,Sin registro,Envigado,41.8,Media,Perfil 1
Femenino,44,EXTENSIÓN WORD AVANZADO VIRTUAL,DIURNA,Sin registro,Sin registro,Envigado,41.8,Media,Perfil 1
Femenino,44,EXTENSIÓN MANIPULACIÓN DE ALIMENTOS,DIURNA,Sin registro,Sin registro,Envigado,41.8,Media,Perfil 1
Femenino,45,EXTENSIÓN MANIPULACIÓN DE ALIMENTOS,DIURNA,Sin registro,Sin registro,Envigado,41.8,Media,Perfil 2
Femenino,44,EXTENSIÓN - BIOSEGURIDAD,DIURNA,Sin registro,Sin registro,Envigado,41.8,Media,Perfil 1
Femenino,45,EXTENSIÓN - BIOSEGURIDAD,DIURNA,Sin registro,Sin registro,Envigado,41.8,Media,Perfil 1
Femenino,44,EXTENSIÓN EXCEL AVANZADO,DIURNA,Sin registro,Sin registro,Envigado,41.8,Media,Perfil 1
Femenino,44,EXTENSION HERRAMIENTAS TICS,DIURNA,Sin registro,Sin registro,Envigado,41.8,Media,Perfil 1
Femenino,15,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,MEDIA TÉCNICA,Estudiante básica,EPS Sura,Envigado,41.8,Media,Perfil 2
Femenino,35,13T-TÉCNICO LABORAL EN AUXILIAR EN SEGURIDAD OCUPACIONAL,NOCHE,Empleado,Saludcoop EPS  Organismo Cooperativo,Envigado,41.8,Media,Perfil 1
Femenino,43,EXTENSIÓN - BIOSEGURIDAD,DIURNA,Sin registro,Sin registro,Envigado,41.8,Media,Perfil 1
Femenino,43,EXTENSION HERRAMIENTAS TICS,DIURNA,Sin registro,Sin registro,Envigado,41.8,Media,Perfil 1
Femenino,43,EXTENSIÓN - BIOSEGURIDAD,DIURNA,Sin registro,Sin registro,Envigado,41.8,Media,Perfil 2
Femenino,43,EXTENSIÓN - ESTANDARES DE INSPECCION SANITARIA,DIURNA,Sin registro,Sin registro,Envigado,41.8,Media,Perfil 1
Femenino,43,EXTENSION HERRAMIENTAS TICS,DIURNA,Sin registro,Sin registro,Envigado,41.8,Media,Perfil 1
Femenino,50,20T-TÉCNICO LABORAL EN JOYERIA,DIURNA,Independiente,EPS Sura,Envigado,41.8,Media,Perfil 1
Femenino,32,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,NOCHE,Empleado,Suramericana,Envigado,41.8,Media,Perfil 1
Femenino,18,18T-TÉCNICO LABORAL EN GASTRONOMÍA,DIURNA,Estudiante básica,Salud Total EPS,Envigado,41.8,Media,Perfil 2
Femenino,61,EXT - COCINA BÁSICA,NOCHE,Sin registro,Sin registro,Envigado,41.8,Media,Perfil 1
Femenino,17,22T-TÉCNICO LABORAL EN MARKETING DIGITAL,DIURNA,Estudiante básica,EPS Sura,Envigado,41.7,Media,Perfil 1
Femenino,55,07T-TÉCNICO LABORAL EN ATENCION Y CUIDADO DE PERSONAS MAYORES,NOCHE,Empleado,EPS Sura,Envigado,41.7,Media,Perfil 1
Femenino,19,29T-TÉCNICO LABORAL EN PANADERIA Y REPOSTERIA,DIURNA,Desempleado,Sin registro,Envigado,41.7,Media,Perfil 1
Femenino,45,30T-TÉCNICO LABORAL EN EDUCACIÓN PARA LA PRIMERA INFANCIA,NOCHE,Independiente,EPS Sura,Envigado,41.7,Media,Perfil 1
Femenino,29,12T-TÉCNICO LABORAL EN AUXILIAR DE RECURSO HUMANO,NOCHE,Desempleado,Nueva Promotora de Salud - Nueva EPS,Envigado,41.7,Media,Perfil 1
Femenino,29,22T-TÉCNICO LABORAL EN MARKETING DIGITAL,NOCHE,Desempleado,EPS Sura,Envigado,41.7,Media,Perfil 1
Femenino,15,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,MEDIA TÉCNICA,Estudiante básica,EPS Sura,Envigado,41.7,Media,Perfil 1
Femenino,15,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,MEDIA TÉCNICA,Estudiante básica,EPS Sura,Envigado,41.7,Media,Perfil 2
Femenino,43,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,DIURNA,Independiente,EPS Sura,Envigado,41.7,Media,Perfil 2
Femenino,21,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,NOCHE,Desempleado,EPS Sura,Envigado,41.6,Media,Perfil 2
Femenino,17,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,NOCHE,Estudiante básica,EPS Sura,Envigado,41.6,Media,Perfil 2
Femenino,46,29T-TÉCNICO LABORAL EN PANADERIA Y REPOSTERIA,DIURNA,Independiente,EPS Sura,Envigado,41.6,Media,Perfil 2
Femenino,28,07T-TÉCNICO LABORAL EN ATENCION Y CUIDADO DE PERSONAS MAYORES,NOCHE,Desempleado,EPS Sura,Envigado,41.6,Media,Perfil 2
Femenino,15,MEDIA TÉCNICA EN PANADERIA Y REPOSTERIA 2025,MEDIA TÉCNICA,Estudiante básica,EPS Sura,Sabaneta,41.6,Media,Perfil 1
Femenino,16,MEDIA TÉCNICA EN PANADERIA Y REPOSTERIA 2025,MEDIA TÉCNICA,Estudiante básica,Salud Total EPS,Envigado,41.6,Media,Perfil 1
Femenino,26,14T-TÉCNICO LABORAL EN CONTABILIDAD,DIURNA,Desempleado,EPS Sura,Envigado,41.6,Media,Perfil 2
Femenino,16,MEDIA TÉCNICA EN PANADERIA Y REPOSTERIA 2025,MEDIA TÉCNICA,Estudiante superior,EPS Sura,Envigado,41.6,Media,Perfil 1
Femenino,16,MEDIA TÉCNICA EN PANADERIA Y REPOSTERIA 2025,MEDIA TÉCNICA,Estudiante superior,EPS Sura,Envigado,41.6,Media,Perfil 2
Femenino,47,EXTENSIÓN EXCEL AVANZADO,DIURNA,Sin registro,Sin registro,Envigado,41.6,Media,Perfil 1
Femenino,20,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,DIURNA,Estudiante básica,EPS Sura,Envigado,41.6,Media,Perfil 2
Femenino,30,FORMACIÓN EN CONOCIMIENTOS ACADÉMICOS PARA LA ACTUALIZACIÓN DEL DESEMPEÑO DOCENTE CEFIT,NOCHE,Independiente,EPS Sura,Envigado,41.5,Media,Perfil 1
Femenino,15,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,MEDIA TÉCNICA,Estudiante básica,EPS Sura,Envigado,41.5,Media,Perfil 1
Femenino,14,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,MEDIA TÉCNICA,Estudiante básica,EPS Sura,Envigado,41.5,Media,Perfil 2
Femenino,46,07T-TÉCNICO LABORAL EN ATENCION Y CUIDADO DE PERSONAS MAYORES,NOCHE,Empleado,Sin registro,Envigado,41.5,Media,Perfil 1
Femenino,60,EXT - COCINA BÁSICA,NOCHE,Sin registro,Sin registro,Envigado,41.5,Media,Perfil 1
Femenino,60,EXT - COCINA BÁSICA,NOCHE,Sin registro,Sin registro,Envigado,41.5,Media,Perfil 1
Femenino,55,EXTENSIÓN HERRAMIENTAS TICS MEDIO,DIURNA,Sin registro,Sin registro,Medellín,41.5,Media,Perfil 2
Femenino,45,22T-TÉCNICO LABORAL EN MARKETING DIGITAL,NOCHE,Estudiante superior,EPS Sura,Envigado,41.5,Media,Perfil 1
Femenino,43,22T-TÉCNICO LABORAL EN MARKETING DIGITAL,NOCHE,Empleado,Sin registro,Envigado,41.5,Media,Perfil 1
Femenino,19,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,DIURNA,Desempleado,EPS Sura,Envigado,41.5,Media,Perfil 1
Femenino,46,23T-TÉCNICO LABORAL EN MARKETING Y VENTA DE PRODUCTOS Y SERVICIOS,DIURNA,Empleado,EPS Sura,Envigado,41.5,Media,Perfil 1
Femenino,17,MEDIA TECNICA EN TÉCNICO LABORAL EN EDUCACIÓN PARA LA PRIMERA INFANCIA,MEDIA TÉCNICA,Estudiante básica,Salud Total EPS,Envigado,41.5,Media,Perfil 1
Femenino,24,22T-TÉCNICO LABORAL EN MARKETING DIGITAL,DIURNA,Estudiante básica,EPS Sura,Envigado,41.5,Media,Perfil 1
Femenino,32,20T-TÉCNICO LABORAL EN JOYERIA,DIURNA,Independiente,Suramericana,Envigado,41.5,Media,Perfil 1
Masculino,48,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,NOCHE,Estudiante superior,EPS Sura,Envigado,41.5,Media,Perfil 1
Femenino,16,MEDIA TECNICA MARKETING DIGITAL,MEDIA TÉCNICA,Estudiante superior,EPS Sura,Envigado,41.5,Media,Perfil 1
Femenino,16,MEDIA TÉCNICA TÉCNICO EN MARKETING Y VENTA DE PRODUCTOS Y SERVICIOS,MEDIA TÉCNICA,Estudiante superior,EPS Sura,Envigado,41.5,Media,Perfil 1
Femenino,15,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,MEDIA TÉCNICA,Estudiante básica,EPS Sura,Envigado,41.5,Media,Perfil 1
Femenino,15,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,MEDIA TÉCNICA,Estudiante básica,EPS Sura,Envigado,41.5,Media,Perfil 1
Femenino,15,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,MEDIA TÉCNICA,Estudiante básica,EPS Sura,Envigado,41.5,Media,Perfil 1
Femenino,15,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,MEDIA TÉCNICA,Estudiante básica,EPS Sura,Envigado,41.5,Media,Perfil 2
Femenino,15,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,MEDIA TÉCNICA,Estudiante básica,EPS Sura,Envigado,41.5,Media,Perfil 1
Femenino,16,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,MEDIA TÉCNICA,Estudiante básica,EPS Sura,Envigado,41.5,Media,Perfil 2
Femenino,19,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,DIURNA,Desempleado,EPS Sura,Envigado,41.5,Media,Perfil 1
Femenino,19,23T-TÉCNICO LABORAL EN MARKETING Y VENTA DE PRODUCTOS Y SERVICIOS,DIURNA,Desempleado,EPS Sura,Envigado,41.5,Media,Perfil 2
Femenino,19,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,DIURNA,Estudiante básica,EPS Sura,Envigado,41.4,Media,Perfil 1
Femenino,59,EXT - COCINA BÁSICA,NOCHE,Sin registro,Sin registro,Envigado,41.4,Media,Perfil 1
Femenino,59,EXT - COCINA BÁSICA,NOCHE,Sin registro,Sin registro,Envigado,41.4,Media,Perfil 1
Femenino,35,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,DIURNA,Empleado,EPS Sura,Envigado,41.4,Media,Perfil 1
Femenino,44,22T-TÉCNICO LABORAL EN MARKETING DIGITAL,DIURNA,Empleado,EPS Sura,Envigado,41.4,Media,Perfil 1
Femenino,18,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,DIURNA,Desempleado,Savia Salud,Envigado,41.4,Media,Perfil 1
Masculino,42,03T-TÉCNICO LABORAL AUXILIAR EN LOGÍSTICA,NOCHE,Empleado,EPS Sura,Envigado,41.4,Media,Perfil 1
Femenino,52,14T-TÉCNICO LABORAL EN CONTABILIDAD,NOCHE,Empleado,Sin registro,Envigado,41.4,Media,Perfil 2
Femenino,16,MEDIA TÉCNICA EN PANADERIA Y REPOSTERIA 2025,MEDIA TÉCNICA,Estudiante básica,EPS Sura,Itagui,41.4,Media,Perfil 1
Femenino,49,EXTENSIÓN - OFFICE 365 VIRTUAL,DIURNA,Sin registro,Sin registro,Envigado,41.4,Media,Perfil 1
Femenino,49,EXTENSIÓN - BIOSEGURIDAD,DIURNA,Sin registro,Sin registro,Envigado,41.4,Media,Perfil 1
Femenino,58,29T-TÉCNICO LABORAL EN PANADERIA Y REPOSTERIA,DIURNA,Desempleado,EPS Sura,Envigado,41.4,Media,Perfil 1
Femenino,58,EXT - COCINA BÁSICA,NOCHE,Sin registro,Sin registro,Envigado,41.4,Media,Perfil 1
Femenino,42,18T-TÉCNICO LABORAL EN GASTRONOMÍA,SÁBADOS,Empleado,Sin registro,Envigado,41.3,Media,Perfil 1
Femenino,14,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,MEDIA TÉCNICA,Estudiante básica,EPS Sura,Envigado,41.3,Media,Perfil 1
Femenino,41,14T-TÉCNICO LABORAL EN CONTABILIDAD,DIURNA,Independiente,EPS Sura,Envigado,41.3,Media,Perfil 1
Femenino,30,22T-TÉCNICO LABORAL EN MARKETING DIGITAL,NOCHE,Empleado,EPS Sura,Envigado,41.3,Media,Perfil 2
Femenino,21,22T-TÉCNICO LABORAL EN MARKETING DIGITAL,DIURNA,Desempleado,SISBEN,Envigado,41.3,Media,Perfil 1
Femenino,46,29T-TÉCNICO LABORAL EN PANADERIA Y REPOSTERIA,DIURNA,Empleado,EPS Sura,Envigado,41.3,Media,Perfil 1
Femenino,35,12T-TÉCNICO LABORAL EN AUXILIAR DE RECURSO HUMANO,NOCHE,Empleado,EPS Sura,Envigado,41.3,Media,Perfil 2
Femenino,20,21T-TÉCNICO LABORAL EN MANTENIMIENTO DE COMPUTADORES Y REDES LOCALES DE DATOS,NOCHE,Estudiante básica,EPS Sura,Envigado,41.2,Media,Perfil 1
Femenino,16,MEDIA TECNICA MARKETING DIGITAL,MEDIA TÉCNICA,Estudiante básica,Nueva Promotora de Salud - Nueva EPS,Envigado,41.2,Media,Perfil 2
Masculino,37,22T-TÉCNICO LABORAL EN MARKETING DIGITAL,DIURNA,Empleado,EPS Sura,Envigado,41.2,Media,Perfil 1
Femenino,15,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,MEDIA TÉCNICA,Estudiante básica,EPS Sura,Envigado,41.2,Media,Perfil 2
Femenino,15,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,MEDIA TÉCNICA,Estudiante básica,EPS Sura,Envigado,41.2,Media,Perfil 1
Femenino,16,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,MEDIA TÉCNICA,Estudiante básica,EPS Sura,Envigado,41.2,Media,Perfil 1
Femenino,15,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,MEDIA TÉCNICA,Estudiante básica,EPS Sura,Envigado,41.2,Media,Perfil 1
Femenino,15,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,MEDIA TÉCNICA,Estudiante básica,EPS Sura,Envigado,41.2,Media,Perfil 1
Femenino,16,MEDIA TÉCNICA TÉCNICO EN MARKETING Y VENTA DE PRODUCTOS Y SERVICIOS,MEDIA TÉCNICA,Estudiante básica,EPS Sura,Itagui,41.2,Media,Perfil 1
Masculino,40,25T-TÉCNICO LABORAL EN MECANICA DE MOTOCICLETAS,NOCHE,Empleado,EPS Sura,Envigado,41.2,Media,Perfil 1
Femenino,50,EXTENSIÓN - BIOSEGURIDAD,DIURNA,Sin registro,Sin registro,Envigado,41.1,Media,Perfil 1
Femenino,50,EXTENSIÓN EXCEL AVANZADO,DIURNA,Sin registro,Sin registro,Envigado,41.1,Media,Perfil 1
Femenino,50,EXTENSIÓN - OFFICE 365 VIRTUAL,DIURNA,Sin registro,Sin registro,Envigado,41.1,Media,Perfil 2
Femenino,50,EXTENSIÓN WORD AVANZADO VIRTUAL,DIURNA,Sin registro,Sin registro,Envigado,41.1,Media,Perfil 1
Femenino,50,EXTENSIÓN HERRAMIENTAS TICS Y COMPETENCIAS COMPORTAMENTALES PARA EL TRABAJO REMOTO EN CASA,DIURNA,Sin registro,Sin registro,Envigado,41.1,Media,Perfil 1
Femenino,50,EXTENSIÓN MANIPULACIÓN DE ALIMENTOS,DIURNA,Sin registro,Sin registro,Envigado,41.1,Media,Perfil 2
Femenino,50,EXTENSIÓN COMPETENCIAS COMPORTAMENTALES PARA EL TRABAJO REMOTO EN CASA,DIURNA,Sin registro,Sin registro,Envigado,41.1,Media,Perfil 1
Femenino,37,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,DIURNA,Desempleado,EPS Sura,Envigado,41.1,Media,Perfil 1
Femenino,18,18T-TÉCNICO LABORAL EN GASTRONOMÍA,DIURNA,Estudiante superior,EPS Sura,Envigado,41.1,Media,Perfil 1
Femenino,18,23T-TÉCNICO LABORAL EN MARKETING Y VENTA DE PRODUCTOS Y SERVICIOS,DIURNA,Estudiante superior,EPS Sura,Envigado,41.1,Media,Perfil 1
Femenino,15,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,MEDIA TÉCNICA,Estudiante básica,EPS Sura,Envigado,41.1,Media,Perfil 2
Femenino,15,MEDIA TECNICA EN TÉCNICO LABORAL EN EDUCACIÓN PARA LA PRIMERA INFANCIA,MEDIA TÉCNICA,Estudiante básica,EPS Sura,Envigado,41.0,Media,Perfil 1
Femenino,25,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,DIURNA,Estudiante superior,EPS Sura,Envigado,41.0,Media,Perfil 2
Femenino,50,EXTENSIÓN - BIOSEGURIDAD,DIURNA,Estudiante superior,EPS Sura,Envigado,41.0,Media,Perfil 1
Femenino,36,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,DIURNA,Estudiante básica,Coomeva EPS,Envigado,41.0,Media,Perfil 1
Femenino,31,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,NOCHE,Empleado,EPS Sura,Envigado,41.0,Media,Perfil 1
Femenino,26,MEDIA TECNICA EN TÉCNICO LABORAL EN EDUCACIÓN PARA LA PRIMERA INFANCIA,MEDIA TÉCNICA,Estudiante básica,EPS Sura,Envigado,41.0,Media,Perfil 1
Femenino,26,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,NOCHE,Empleado,EPS Sura,Envigado,41.0,Media,Perfil 2
Femenino,19,12T-TÉCNICO LABORAL EN AUXILIAR DE RECURSO HUMANO,DIURNA,Desempleado,EPS Sura,Envigado,41.0,Media,Perfil 1
Femenino,18,23T-TÉCNICO LABORAL EN MARKETING Y VENTA DE PRODUCTOS Y SERVICIOS,DIURNA,Desempleado,EPS Sura,Envigado,41.0,Media,Perfil 1
Femenino,39,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,NOCHE,Desempleado,Salud Total EPS,Envigado,41.0,Media,Perfil 1
Femenino,22,01T-TÉCNICO LABORAL AUXILIAR DE TALENTO HUMANO,DIURNA,Estudiante superior,Coomeva EPS,Envigado,41.0,Media,Perfil 1
Femenino,16,MEDIA TÉCNICA EN PANADERIA Y REPOSTERIA 2025,MEDIA TÉCNICA,Estudiante básica,EPS Sura,Envigado,40.9,Media,Perfil 2
Femenino,14,MEDIA TECNICA EN TÉCNICO LABORAL EN EDUCACIÓN PARA LA PRIMERA INFANCIA,MEDIA TÉCNICA,Estudiante básica,Salud Total EPS,Envigado,40.9,Media,Perfil 1
Femenino,47,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,NOCHE,Desempleado,EPS Sura,Envigado,40.9,Media,Perfil 1
Femenino,68,EXTENSION HERRAMIENTAS TICS,DIURNA,Sin registro,Sin registro,Envigado,40.9,Media,Perfil 1
Femenino,71,EXTENSIÓN MANIPULACIÓN DE ALIMENTOS,DIURNA,Sin registro,Sin registro,Envigado,40.9,Media,Perfil 1
Femenino,75,EXTENSIÓN MANIPULACIÓN DE ALIMENTOS,DIURNA,Sin registro,Sin registro,Envigado,40.9,Media,Perfil 1
Femenino,69,EXTENSION HERRAMIENTAS TICS,DIURNA,Sin registro,Sin registro,Envigado,40.9,Media,Perfil 1
Femenino,68,EXTENSIÓN - BIOSEGURIDAD,DIURNA,Sin registro,Sin registro,Envigado,40.9,Media,Perfil 1
Femenino,63,EXTENSIÓN HERRAMIENTAS TICS MEDIO,DIURNA,Sin registro,Sin registro,Envigado,40.9,Media,Perfil 1
Femenino,26,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,MEDIA TÉCNICA,Estudiante básica,EPS Sura,Envigado,40.9,Media,Perfil 2
Femenino,64,EXT GASTRONOMÍA,NOCHE,Sin registro,Sin registro,Sin registro,40.9,Media,Perfil 1
Masculino,31,26T-TÉCNICO LABORAL EN MECÁNICA DE MOTOS  (Estudiantes Antiguos),NOCHE,Empleado,EPS Sura,Sabaneta,40.9,Media,Perfil 1
Femenino,62,EXTENSION HERRAMIENTAS TICS,DIURNA,Sin registro,Sin registro,Envigado,40.8,Media,Perfil 1
Femenino,62,EXTENSIÓN MANIPULACIÓN DE ALIMENTOS,DIURNA,Sin registro,Sin registro,Envigado,40.8,Media,Perfil 2
Femenino,62,EXTENSIÓN - BIOSEGURIDAD,DIURNA,Sin registro,Sin registro,Envigado,40.8,Media,Perfil 1
Femenino,62,EXTENSIÓN EXCEL AVANZADO,DIURNA,Sin registro,Sin registro,Envigado,40.8,Media,Perfil 1
Femenino,58,21T-TÉCNICO LABORAL EN MANTENIMIENTO DE COMPUTADORES Y REDES LOCALES DE DATOS,NOCHE,Desempleado,Sin registro,Envigado,40.8,Media,Perfil 1
Femenino,51,EXTENSIÓN - BIOSEGURIDAD,DIURNA,Sin registro,Sin registro,Envigado,40.8,Media,Perfil 1
Femenino,51,EXTENSION HERRAMIENTAS TICS,DIURNA,Sin registro,Sin registro,Envigado,40.8,Media,Perfil 1
Femenino,51,EXTENSIÓN - BIOSEGURIDAD,DIURNA,Sin registro,Sin registro,Envigado,40.8,Media,Perfil 1
Femenino,51,EXTENSIÓN HERRAMIENTAS TICS MEDIO,DIURNA,Sin registro,Sin registro,Envigado,40.8,Media,Perfil 1
Femenino,51,EXTENSIÓN EXCEL AVANZADO,DIURNA,Sin registro,Sin registro,Envigado,40.8,Media,Perfil 1
Femenino,31,22T-TÉCNICO LABORAL EN MARKETING DIGITAL,NOCHE,Independiente,EPS Sura,Envigado,40.8,Media,Perfil 1
Femenino,59,EXT - COCINA BÁSICA,NOCHE,Empleado,EPS Sura,Envigado,40.8,Media,Perfil 1
Masculino,41,CURSO EXTENSIÓN EXCEL,NOCHE,Sin registro,Sin registro,Medellín,40.8,Media,Perfil 1
Femenino,47,13T-TÉCNICO LABORAL EN AUXILIAR EN SEGURIDAD OCUPACIONAL,NOCHE,Desempleado,Coomeva EPS,Envigado,40.8,Media,Perfil 1
Femenino,18,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,DIURNA,Empleado,EPS Sura,Envigado,40.7,Media,Perfil 1
Femenino,43,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,DIURNA,Independiente,Suramericana,Envigado,40.7,Media,Perfil 1
Femenino,15,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,MEDIA TÉCNICA,Estudiante básica,EPS Sura,Envigado,40.7,Media,Perfil 2
Femenino,16,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,MEDIA TÉCNICA,Estudiante básica,EPS Sura,Envigado,40.7,Media,Perfil 1
Femenino,14,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,MEDIA TÉCNICA,Estudiante básica,EPS Sura,Envigado,40.7,Media,Perfil 1
Femenino,15,MEDIA TÉCNICA EN PANADERIA Y REPOSTERIA 2025,MEDIA TÉCNICA,Estudiante básica,EPS Sura,Envigado,40.7,Media,Perfil 1
Femenino,14,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,MEDIA TÉCNICA,Estudiante básica,EPS Sura,Envigado,40.7,Media,Perfil 1
Femenino,14,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,MEDIA TÉCNICA,Estudiante básica,EPS Sura,Envigado,40.7,Media,Perfil 1
Femenino,15,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,MEDIA TÉCNICA,Estudiante básica,EPS Sura,Envigado,40.7,Media,Perfil 1
Femenino,16,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,MEDIA TÉCNICA,Estudiante básica,EPS Sura,Envigado,40.7,Media,Perfil 1
Femenino,15,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,MEDIA TÉCNICA,Estudiante básica,EPS Sura,Envigado,40.7,Media,Perfil 2
Femenino,16,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,MEDIA TÉCNICA,Estudiante básica,EPS Sura,Envigado,40.7,Media,Perfil 1
Femenino,16,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,MEDIA TÉCNICA,Estudiante básica,EPS Sura,Envigado,40.7,Media,Perfil 1
Femenino,42,37 - TÉCNICO POR COMPETENCIAS ASISTENTE EN ENTRENAMIENTO FÍSICO Y DEPORTIVO,DIURNA,Desempleado,EPS Sura,Envigado,40.7,Media,Perfil 1
Femenino,15,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,MEDIA TÉCNICA,Estudiante básica,EPS Sura,Envigado,40.7,Media,Perfil 1
Femenino,22,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,DIURNA,Desempleado,SISBEN,Envigado,40.7,Media,Perfil 1
Femenino,61,EXTENSIÓN - BIOSEGURIDAD,DIURNA,Sin registro,Sin registro,Envigado,40.7,Media,Perfil 1
Femenino,61,EXTENSIÓN COMPETENCIAS COMPORTAMENTALES PARA EL TRABAJO REMOTO EN CASA,DIURNA,Sin registro,Sin registro,Envigado,40.7,Media,Perfil 1
